technical_id,key,object_number,district_id,district,neighborhood,green_area_type,playground_name,playground_suffix,year_built,last_renovation_year,area_sqm,dedication,planning_area_number,planning_area_name,net_play_area_sqm,full_address,latitude,longitude
00008100_000e3bb8,00008100:000e3bb8,102172,'06,Steglitz-Zehlendorf,Lichterfelde,Spielplatz,Schilfluch- / Moorgraben SP,am Teltowkanal,,,1847.0,gewidmet,6200420.0,Lichterfelde Süd,1550.48,"Schilfluch- / Moorgraben SP,Lichterfelde Süd, Berlin, Germany",,
00008100_000e3c48,00008100:000e3c48,102056,'06,Steglitz-Zehlendorf,Lichterfelde,Spielplatz,Ahlener Weg SP -2/2,Unknown,,,888.0,gewidmet,6200420.0,Lichterfelde Süd,888.15,"Ahlener Weg SP -2/2,Lichterfelde Süd, Berlin, Germany",,
00008100_000e38ae,00008100:000e38ae,100949,'06,Steglitz-Zehlendorf,Dahlem,Spielplatz,Kaiser-Wilhelm-Platz SP,Unknown,,,64.0,gewidmet,6400844.0,Dahlem,63.66,"Kaiser-Wilhelm-Platz SP,Dahlem, Berlin, Germany",,
00008100_000e39a1,00008100:000e39a1,101668,'06,Steglitz-Zehlendorf,Lichterfelde,Spielplatz,Eduard-Spranger-Promenade SP -1/2,Unknown,,,1024.0,gewidmet,6200421.0,Königsberger Straße,877.56,"Eduard-Spranger-Promenade SP -1/2,Königsberger Straße, Berlin, Germany",,
00008100_000e388c,00008100:000e388c,101364,'06,Steglitz-Zehlendorf,Zehlendorf,Spielplatz,Werner-Sylten-Weg SP,Unknown,,2010.0,21731.0,gewidmet,6300528.0,Teltower Damm,17092.99,"Werner-Sylten-Weg SP,Teltower Damm, Berlin, Germany",,
00008100_000e3c8f,00008100:000e3c8f,101990,'06,Steglitz-Zehlendorf,Lichterfelde,Spielplatz,Johann-Baptist-Gradl-Grünanlage SP -3/4,Scheelestraße,,,909.0,gewidmet,6200423.0,Schütte-Lanz-Straße,702.02,"Johann-Baptist-Gradl-Grünanlage SP -3/4,Schütte-Lanz-Straße, Berlin, Germany",,
00008100_000e3c2a,00008100:000e3c2a,102042,'06,Steglitz-Zehlendorf,Lankwitz,Spielplatz,Pappritz- / Wichurastraße SP -3/4,Lüdeckestraße,,,2849.0,gewidmet,6200316.0,Belßstraße,1814.38,"Pappritz- / Wichurastraße SP -3/4,Belßstraße, Berlin, Germany",,
00008100_000e3c58,00008100:000e3c58,101690,'06,Steglitz-Zehlendorf,Steglitz,Spielplatz,Bäkepark SP -3/3,"Dalandweg, Klingsorstraße 93d",,,3255.0,gewidmet,6100206.0,Stadtpark,2858.36,"Bäkepark SP -3/3,Stadtpark, Berlin, Germany",,
00008100_0011dfbf,00008100:0011dfbf,41540,'05,Spandau,Spandau,Spielplatz,Kolk (KKS),Unknown,,,603.0,gewidmet,5100316.0,Carl-Schurz-Straße,603.0,"Kolk (KKS),Carl-Schurz-Straße, Berlin, Germany",,
00008100_000e3998,00008100:000e3998,102105,'06,Steglitz-Zehlendorf,Steglitz,Spielplatz,Elisabeth-Bergner-Park SP,Schildhornstraße,,,1500.0,gewidmet,6100103.0,Markelstraße,746.22,"Elisabeth-Bergner-Park SP,Markelstraße, Berlin, Germany",,
00008100_0011de88,00008100:0011de88,61062,'05,Spandau,Hakenfelde,Spielplatz,Maselakepark (KS),verlängerter Hohenzollernring,2009.0,2021.0,1150.0,gewidmet,5100104.0,Maselake,450.0,"Maselakepark (KS),Maselake, Berlin, Germany",52.5559445,13.2115867
00008100_0011de5c,00008100:0011de5c,34568,'05,Spandau,Spandau,Spielplatz,Münsinger Park (BS),Basketball+BMX- Fahrradfeld,,2011.0,563.0,gewidmet,5100316.0,Carl-Schurz-Straße,563.0,"Münsinger Park (BS),Carl-Schurz-Straße, Berlin, Germany",,
00008100_0011e1b4,00008100:0011e1b4,00003,'05,Spandau,Hakenfelde,Spielplatz,Waldpark Hakenfelde (KS),Unknown,2008.0,2019.0,2119.0,gewidmet,5100101.0,Hakenfelde Nord,2119.0,"Waldpark Hakenfelde (KS),Hakenfelde Nord, Berlin, Germany",,
00008100_0020ebc7,00008100:0020ebc7,06611,'05,Spandau,Staaken,Spielplatz,Bergstraße-Adelheid-Poninska-Straße (KS),Am Helmabogen,,,2690.0,gewidmet,5200524.0,Döberitzer Weg,1152.0,"Bergstraße-Adelheid-Poninska-Straße (KS),Döberitzer Weg, Berlin, Germany",,
00008100_0024fc01,00008100:0024fc01,24700,'05,Spandau,Wilhelmstadt,Spielplatz,Burgwallgraben-nördl Schulenburgbrücke,am Havelradweg,2016.0,,349.0,gewidmet,5200631.0,Wilhelmstadt Ost,349.0,"Burgwallgraben-nördl Schulenburgbrücke,Wilhelmstadt Ost, Berlin, Germany",,
00008100_0011dec5,00008100:0011dec5,69888,'05,Spandau,Spandau,Spielplatz,Bullengrabengrünzug I-Päwesiner Weg (KS),Unknown,,,180.0,gewidmet,5200629.0,Borkumer Straße,180.0,"Bullengrabengrünzug I-Päwesiner Weg (KS),Borkumer Straße, Berlin, Germany",,
00008100_0011dfc2,00008100:0011dfc2,40233,'05,Spandau,Spandau,Spielplatz,Spektegrünzug A-(BS)-Glacisweg,Georg-Ramin-Siedlung,,2011.0,918.0,gewidmet,5100316.0,Carl-Schurz-Straße,918.0,"Spektegrünzug A-(BS)-Glacisweg,Carl-Schurz-Straße, Berlin, Germany",,
00008100_0011df1f,00008100:0011df1f,60116,'05,Spandau,Spandau,Spielplatz,Spektegrünzug A-(KS)-Hohenzollernring,Spekteweg,2004.0,,321.0,gewidmet,5100316.0,Carl-Schurz-Straße,500.0,"Spektegrünzug A-(KS)-Hohenzollernring,Carl-Schurz-Straße, Berlin, Germany",,
00008100_0011df9a,00008100:0011df9a,40050,'05,Spandau,Spandau,Spielplatz,Ziegelhof (KKS),Unknown,,,65.0,gewidmet,5200629.0,Borkumer Straße,65.0,"Ziegelhof (KKS),Borkumer Straße, Berlin, Germany",,
00008100_0011dfb0,00008100:0011dfb0,40421,'05,Spandau,Wilhelmstadt,Spielplatz,Haveldüne (KKS) Havelfischer,Scharfe Lanke,,2019.0,410.0,gewidmet,5200634.0,Börnicker Straße,410.0,"Haveldüne (KKS) Havelfischer,Börnicker Straße, Berlin, Germany",,
00008100_0011e012,00008100:0011e012,00110,'05,Spandau,Staaken,Spielplatz,Bullengrabengrünzug IV-Magistratsweg (KS),südl Astrid-Lindgren-Grundschule,,2019.0,4121.0,gewidmet,5200423.0,Magistratsweg,4008.0,"Bullengrabengrünzug IV-Magistratsweg (KS),Magistratsweg, Berlin, Germany",,
00008100_0011dfae,00008100:0011dfae,41640,'05,Spandau,Wilhelmstadt,Spielplatz,Teltower Straße (KS),Freiheitswiesen,,2017.0,784.0,gewidmet,5200632.0,Tiefwerder,784.0,"Teltower Straße (KS),Tiefwerder, Berlin, Germany",52.5269017,13.2159918
00008100_0011dfa7,00008100:0011dfa7,40771,'05,Spandau,Wilhelmstadt,Spielplatz,Jonny K.-Aktivpark-Egelpfuhlpark (KS),Unknown,,,1442.0,gewidmet,5200527.0,Maulbeerallee,745.0,"Jonny K.-Aktivpark-Egelpfuhlpark (KS),Maulbeerallee, Berlin, Germany",,
00008100_0011e007,00008100:0011e007,49906,'05,Spandau,Kladow,Spielplatz,Groß-Glienicker See-Badestelle Moorloch (KS),Unknown,,,435.0,gewidmet,5400943.0,Jägerallee,435.0,"Groß-Glienicker See-Badestelle Moorloch (KS),Jägerallee, Berlin, Germany",,
00008100_0011dfc4,00008100:0011dfc4,40231,'05,Spandau,Spandau,Spielplatz,Spektegrünzug A-(BS)-südl KGA Tsingtau,Georg-Raminsiedlung,,,569.0,gewidmet,5100316.0,Carl-Schurz-Straße,569.0,"Spektegrünzug A-(BS)-südl KGA Tsingtau,Carl-Schurz-Straße, Berlin, Germany",,
00008100_0028dc39,00008100:0028dc39,01625,'05,Spandau,Hakenfelde,Spielplatz,Goltzstraße Pepita-Höfe,Unknown,2019.0,,1401.0,Unknown,5100102.0,Am Forstacker,470.53,"Goltzstraße Pepita-Höfe,Am Forstacker, Berlin, Germany",,
00008100_0011dfb5,00008100:0011dfb5,40461,'05,Spandau,Siemensstadt,Spielplatz,Wilhelm-von-Siemens-Park (KKS)-Quellweg,Drachenspielplatz,,,528.0,gewidmet,5300839.0,Rohrdamm,528.0,"Wilhelm-von-Siemens-Park (KKS)-Quellweg,Rohrdamm, Berlin, Germany",,
00008100_0011dfc6,00008100:0011dfc6,40040,'05,Spandau,Spandau,Spielplatz,Wröhmännerpark II (BS),Unknown,,,409.0,gewidmet,5100314.0,Kurstraße,452.0,"Wröhmännerpark II (BS),Kurstraße, Berlin, Germany",,
00008100_000a3268,00008100:000a3268,00925,'04,Charlottenburg-Wilmersdorf,Wilmersdorf,Spielplatz,Helgolandstr. 15 - Spielplatz,Spielplatz Helgolandstr.,,,1670.0,gewidmet,4400833.0,Schlangenbader Straße,1350.0,"Helgolandstr. 15 - Spielplatz,Schlangenbader Straße, Berlin, Germany",,
00008100_0011e0ec,00008100:0011e0ec,00027,'05,Spandau,Spandau,Spielplatz,Koeltzepark (KS),Am Koeltzepark 4,1989.0,2015.0,5043.0,gewidmet,5100312.0,Eckschanze,4431.0,"Koeltzepark (KS),Eckschanze, Berlin, Germany",52.5466413,13.2052655
00008100_0011dfb4,00008100:0011dfb4,41600,'05,Spandau,Haselhorst,Spielplatz,Grützmachergraben (KS),südl KGA Haselbusch,2001.0,,1681.0,gewidmet,5300736.0,Zitadellenweg,1681.0,"Grützmachergraben (KS),Zitadellenweg, Berlin, Germany",52.5361244,13.2309391
00008100_0011de6e,00008100:0011de6e,34567,'05,Spandau,Spandau,Spielplatz,Münsinger Park (KS),Unknown,,2011.0,1168.0,gewidmet,5100316.0,Carl-Schurz-Straße,887.0,"Münsinger Park (KS),Carl-Schurz-Straße, Berlin, Germany",,
00008100_0011deb8,00008100:0011deb8,61081,'05,Spandau,Falkenhagener Feld,Spielplatz,Wasserwerkstraße zw Falkenseer Chaussee / Pionierstr.,Ballspielplatz,,,272.0,gewidmet,5100208.0,Im Spektefeld,168.0,"Wasserwerkstraße zw Falkenseer Chaussee / Pionierstr.,Im Spektefeld, Berlin, Germany",,
00008100_0011de72,00008100:0011de72,70201,'05,Spandau,Falkenhagener Feld,Spielplatz,Spektegrünzug B-(KS) an der Bötzowbahn,Spekteweg-ggü Kita Haus-Nr 63,2009.0,,1490.0,gewidmet,5100211.0,An der Kappe,1490.0,"Spektegrünzug B-(KS) an der Bötzowbahn,An der Kappe, Berlin, Germany",,
00008100_0011e020,00008100:0011e020,40930,'05,Spandau,Gatow,Spielplatz,Waldschluchtpfad (KS),Breitehornweg,,,985.0,gewidmet,5400942.0,Alt-Gatow,985.0,"Waldschluchtpfad (KS),Alt-Gatow, Berlin, Germany",52.4696744,13.1749928
00008100_0011dfb6,00008100:0011dfb6,40171,'05,Spandau,Spandau,Spielplatz,Wröhmännerpark II (KKS),Unknown,,,311.0,gewidmet,5100314.0,Kurstraße,249.0,"Wröhmännerpark II (KKS),Kurstraße, Berlin, Germany",,
00008100_0011df49,00008100:0011df49,49902,'05,Spandau,Falkenhagener Feld,Spielplatz,"Spektegrünzug C-Teil 2-(BS) ""Wilde Kerle""",nordwestl. Spektelake Richtung Falkenseer Ch,,2019.0,680.0,gewidmet,5100208.0,Im Spektefeld,680.0,"Spektegrünzug C-Teil 2-(BS) ""Wilde Kerle"",Im Spektefeld, Berlin, Germany",,
00008100_0011df98,00008100:0011df98,49905,'05,Spandau,Staaken,Spielplatz,Anschützweg-Mareyzeile (KS),Unknown,,2020.0,2390.0,gewidmet,5200528.0,Weinmeisterhornweg,2390.0,"Anschützweg-Mareyzeile (KS),Weinmeisterhornweg, Berlin, Germany",,
00008100_0011e2ea,00008100:0011e2ea,00709,'05,Spandau,Staaken,Spielplatz,Richard-Münch-Straße (BS)-Blauer Platz,Wohnpark Staaken II,1998.0,2022.0,1236.0,gewidmet,5200525.0,Pillnitzer Weg,1236.0,"Richard-Münch-Straße (BS)-Blauer Platz,Pillnitzer Weg, Berlin, Germany",,
00008100_002abfb6,00008100:002abfb6,40402,'05,Spandau,Wilhelmstadt,Spielplatz,Südpark-(KS) Baumertweg1,Südpark-Zugang von Grimnitzstr.,2020.0,,1505.0,gewidmet,5200630.0,Wilhelmstadt West,759.04,"Südpark-(KS) Baumertweg1,Wilhelmstadt West, Berlin, Germany",,
00008100_0011e267,00008100:0011e267,60033,'05,Spandau,Kladow,Spielplatz,Imchenallee (BS),Ecke Sibeliusweg,2000.0,2018.0,601.0,gewidmet,5400944.0,Kladower Damm,500.0,"Imchenallee (BS),Kladower Damm, Berlin, Germany",52.4511386,13.1474434
00008100_000a3181,00008100:000a3181,00946,'04,Charlottenburg-Wilmersdorf,Westend,Spielplatz,Fürstenplatz - Spielplatz,Spielplatz Fürstenplatz,,,1278.0,gewidmet,4200310.0,Fürstenplatz,1252.0,"Fürstenplatz - Spielplatz,Fürstenplatz, Berlin, Germany",,
00008100_00238786,00008100:00238786,12227,'05,Spandau,Falkenhagener Feld,Spielplatz,Spektegrünzug C-Teil 1-JugendHotSpot,nördl Großer Spektesee,,2013.0,4778.0,gewidmet,5100208.0,Im Spektefeld,4778.0,"Spektegrünzug C-Teil 1-JugendHotSpot,Im Spektefeld, Berlin, Germany",,
00008100_0011e2e9,00008100:0011e2e9,00710,'05,Spandau,Staaken,Spielplatz,Pfarrer-Theile-Straße (KS),Wohnpark Staaken I,1998.0,,2049.0,gewidmet,5200525.0,Pillnitzer Weg,2049.0,"Pfarrer-Theile-Straße (KS),Pillnitzer Weg, Berlin, Germany",52.5262472,13.1468056
00008100_0011dfaf,00008100:0011dfaf,40281,'05,Spandau,Spandau,Spielplatz,Stresowpark (KS),Obermeierweg,,,1424.0,gewidmet,5100317.0,Freiheit,1424.0,"Stresowpark (KS),Freiheit, Berlin, Germany",,
00008100_0011dfc1,00008100:0011dfc1,402322,'05,Spandau,Spandau,Spielplatz,Spektegrünzug A-(KS)-Jenneweg 2,Georg-Ramin-Park an der Gartenarbeitsschule,2020.0,,1720.0,gewidmet,5100316.0,Carl-Schurz-Straße,1720.0,"Spektegrünzug A-(KS)-Jenneweg 2,Carl-Schurz-Straße, Berlin, Germany",,
00008100_0011de74,00008100:0011de74,70181,'05,Spandau,Hakenfelde,Spielplatz,Maselakepark 2 (KS),Wasserstadt,2009.0,,160.0,gewidmet,5100104.0,Maselake,160.0,"Maselakepark 2 (KS) ,Maselake, Berlin, Germany",,
00008100_0011dfb3,00008100:0011dfb3,41730,'05,Spandau,Haselhorst,Spielplatz,Romy-Schneider-Str. (KS),östlicher Abzugsgraben,2001.0,2020.0,463.0,gewidmet,5300736.0,Zitadellenweg,463.0,"Romy-Schneider-Str. (KS),Zitadellenweg, Berlin, Germany",52.5455634,13.2249788
00008100_0011dfb1,00008100:0011dfb1,40491,'05,Spandau,Staaken,Spielplatz,Heidelake-Ungewitterweg (KS),,,,1224.0,gewidmet,5200419.0,Am Heideberg,1224.0,"Heidelake-Ungewitterweg (KS),Am Heideberg, Berlin, Germany",,
00008100_0011df68,00008100:0011df68,49900,'05,Spandau,Falkenhagener Feld,Spielplatz,Westerwaldstraße (KS),neben Stadtbücherei,,2018.0,3572.0,gewidmet,5100209.0,Westerwaldstraße,3572.0,"Westerwaldstraße (KS),Westerwaldstraße, Berlin, Germany",,
00008100_002336fb,00008100:002336fb,12225,'05,Spandau,Falkenhagener Feld,Spielplatz,Spektegrünzug C-Teil 1-Beachvolleyball (BS),östlich Großer Spektesee Am Kletterfelsen,,,3069.0,gewidmet,5100208.0,Im Spektefeld,3069.0,"Spektegrünzug C-Teil 1-Beachvolleyball (BS),Im Spektefeld, Berlin, Germany",,
00008100_0011de71,00008100:0011de71,12222,'05,Spandau,Falkenhagener Feld,Spielplatz,Spektegrünzug B-(KS) Zeppelinstraße,Spekteweg Jugendspielplatz,2009.0,,1065.0,gewidmet,5100211.0,An der Kappe,1065.41,"Spektegrünzug B-(KS) Zeppelinstraße,An der Kappe, Berlin, Germany",,
00008100_0011df24,00008100:0011df24,60113,'05,Spandau,Hakenfelde,Spielplatz,Hohenzollernpark (KS),Streitstraße Ecke Havelschanze,2003.0,,1553.0,gewidmet,5100313.0,Eiswerder,1553.0,"Hohenzollernpark (KS),Eiswerder, Berlin, Germany",,
00008100_0011e2bb,00008100:0011e2bb,50012,'05,Spandau,Hakenfelde,Spielplatz,An der Havelspitze (KS),Quartier Havelspitze,2000.0,,1225.0,gewidmet,5100104.0,Maselake,1225.0,"An der Havelspitze (KS),Maselake, Berlin, Germany",52.5557641,13.2178866
00008100_0011e023,00008100:0011e023,40921,'05,Spandau,Kladow,Spielplatz,Runeberg (KS),Räuberspielplatz mi Zauberwald,,2011.0,2367.0,gewidmet,5400944.0,Kladower Damm,2367.0,"Runeberg (KS),Kladower Damm, Berlin, Germany",52.4550498,13.1481601
00008100_0011de93,00008100:0011de93,61861,'05,Spandau,Haselhorst,Spielplatz,Haveleckpark (KS),zw  Glindowseestr. und Plauer-See-Str.,2007.0,2018.0,1530.0,gewidmet,5300735.0,Haveleck,1530.0,"Haveleckpark (KS),Haveleck, Berlin, Germany",,
00008100_00290971,00008100:00290971,30531,'05,Spandau,Gatow,Spielplatz,Kleine Badewiese  Alt-Gatow (KSuKKS),Dorf-Land-Fluss,,2017.0,739.0,gewidmet,5400942.0,Alt-Gatow,739.0,"Kleine Badewiese  Alt-Gatow (KSuKKS),Alt-Gatow, Berlin, Germany",,
00008100_000a3192,00008100:000a3192,00483,'04,Charlottenburg-Wilmersdorf,Charlottenburg,Spielplatz,Schlosspark - nördlicher Spielplatz,Unknown,,,1100.0,gewidmet,4300412.0,Schlossgarten,540.0,"Schlosspark - nördlicher Spielplatz,Schlossgarten, Berlin, Germany",,
00008100_0011e109,00008100:0011e109,00562,'05,Spandau,Hakenfelde,Spielplatz,Aalemannufer-2 (KS),Anlegestelle,,2011.0,548.0,gewidmet,5100101.0,Hakenfelde Nord,548.0,"Aalemannufer-2 (KS),Hakenfelde Nord, Berlin, Germany",,
00008100_0011dfa4,00008100:0011dfa4,40462,'05,Spandau,Siemensstadt,Spielplatz,Wilhelm-von-Siemens-Park (KS)-Dihlmannstr,Unknown,,,1078.5,gewidmet,5300839.0,Rohrdamm,1078.0,"Wilhelm-von-Siemens-Park (KS)-Dihlmannstr,Rohrdamm, Berlin, Germany",,
00008100_0011e03d,00008100:0011e03d,32400,'05,Spandau,Spandau,Spielplatz,Spandauer Burgwall ( KKS),Unknown,,2015.0,161.0,gewidmet,5200629.0,Borkumer Straße,161.0,"Spandauer Burgwall ( KKS),Borkumer Straße, Berlin, Germany",,
00008100_0011dfb7,00008100:0011dfb7,40131,'05,Spandau,Spandau,Spielplatz,"Fehrbelliner Tor ""Dschungeldorf"" (KS)",Grüngürtel,,,5217.0,gewidmet,5100312.0,Eckschanze,5217.0,"Fehrbelliner Tor ""Dschungeldorf"" (KS),Eckschanze, Berlin, Germany",,
00008100_0011df63,00008100:0011df63,40234,'05,Spandau,Spandau,Spielplatz,Spektegrünzug A-(KS)-Neuhausweg,Georg-Ramin-Siedlung,,2011.0,555.0,gewidmet,5100316.0,Carl-Schurz-Straße,555.0,"Spektegrünzug A-(KS)-Neuhausweg,Carl-Schurz-Straße, Berlin, Germany",,
00008100_0011df93,00008100:0011df93,41620,'05,Spandau,Staaken,Spielplatz,Cosmarweg (KS),,,2017.0,7571.0,gewidmet,5200525.0,Pillnitzer Weg,7571.0,"Cosmarweg (KS),Pillnitzer Weg, Berlin, Germany",,
00008100_0011e2a5,00008100:0011e2a5,50043,'05,Spandau,Gatow,Spielplatz,Windmühlenberg (KS),Unknown,,,1051.0,gewidmet,5400942.0,Alt-Gatow,1051.0,"Windmühlenberg (KS),Alt-Gatow, Berlin, Germany",,
00008100_0011df86,00008100:0011df86,40251,'05,Spandau,Falkenhagener Feld,Spielplatz,Wasserwerkstraße (KS),zw. Falkenseer Ch. und Pionierstr.,,,5600.0,gewidmet,5100208.0,Im Spektefeld,5600.0,"Wasserwerkstraße (KS),Im Spektefeld, Berlin, Germany",52.5538924,13.1663018
00008100_0011e2dd,00008100:0011e2dd,00736,'05,Spandau,Haselhorst,Spielplatz,Goldbeckweg (BS) Bolzplatz,Quartier Pulvermühle,1999.0,,725.0,gewidmet,5300736.0,Zitadellenweg,725.0,"Goldbeckweg (BS) Bolzplatz ,Zitadellenweg, Berlin, Germany",,
00008100_0011e2d6,00008100:0011e2d6,00745,'05,Spandau,Haselhorst,Spielplatz,Grützmacherpark  West (KS),Goldbeckweg,1999.0,,1038.0,gewidmet,5300736.0,Zitadellenweg,1038.0,"Grützmacherpark  West (KS),Zitadellenweg, Berlin, Germany",,
00008100_0011e2e0,00008100:0011e2e0,00733,'05,Spandau,Hakenfelde,Spielplatz,Poelzigpark (KS),Hugo-Cassirer-Straße,2002.0,,2074.0,gewidmet,5100104.0,Maselake,2074.0,"Poelzigpark (KS),Maselake, Berlin, Germany",,
00008100_0011de70,00008100:0011de70,70221,'05,Spandau,Falkenhagener Feld,Spielplatz,Schulzenstraße (KS),Schulzenstr Ecke An der Kappe,2009.0,,2456.0,gewidmet,5100211.0,An der Kappe,2456.0,"Schulzenstraße (KS),An der Kappe, Berlin, Germany",52.5400908,13.1785008
00008100_0011dfc3,00008100:0011dfc3,40372,'05,Spandau,Wilhelmstadt,Spielplatz,Grimnitzseepark-Genfenbergstr. (KS),Birkenwäldchen,,2021.0,1123.0,gewidmet,5200631.0,Wilhelmstadt Ost,1123.0,"Grimnitzseepark-Genfenbergstr. (KS),Wilhelmstadt Ost, Berlin, Germany",,
00008100_0011e2be,00008100:0011e2be,50011,'05,Spandau,Kladow,Spielplatz,Groß-Glienicker See-Verlängerte Uferpromenade (BS),ggü. Badestelle Moorloch,2000.0,,658.0,gewidmet,5400943.0,Jägerallee,658.0,"Groß-Glienicker See-Verlängerte Uferpromenade (BS),Jägerallee, Berlin, Germany",,
00008100_0011df8f,00008100:0011df8f,41595,'05,Spandau,Spandau,Spielplatz,Spandauer Burgwall (KS),Unknown,,2015.0,2507.0,gewidmet,5200629.0,Borkumer Straße,2507.0,"Spandauer Burgwall (KS),Borkumer Straße, Berlin, Germany",52.5275078,13.19821
00008100_0011df23,00008100:0011df23,60114,'05,Spandau,Kladow,Spielplatz,Landstadt Gatow (KS),Am Flugplatz Gatow,,2020.0,2035.0,gewidmet,5400943.0,Jägerallee,2035.0,"Landstadt Gatow (KS),Jägerallee, Berlin, Germany",52.4745529,13.127942
00008100_0011e021,00008100:0011e021,00111,'05,Spandau,Wilhelmstadt,Spielplatz,Földerichplatz (BS) Bolzplatz,Weverstr,,2011.0,980.0,gewidmet,5200630.0,Wilhelmstadt West,980.0,"Földerichplatz (BS) Bolzplatz,Wilhelmstadt West, Berlin, Germany",,
00008100_0011e113,00008100:0011e113,00493,'05,Spandau,Wilhelmstadt,Spielplatz,Jonny K.-Aktivpark-Egelpfuhlpark (BS),,,,640.0,gewidmet,5200527.0,Maulbeerallee,640.0,"Jonny K.-Aktivpark-Egelpfuhlpark (BS),Maulbeerallee, Berlin, Germany",,
00008100_0024d6c9,00008100:0024d6c9,24680,'05,Spandau,Spandau,Spielplatz,Lindenufer I,Unknown,,,608.0,gewidmet,5100316.0,Carl-Schurz-Straße,608.0,"Lindenufer I,Carl-Schurz-Straße, Berlin, Germany",52.5368819,13.2072307
00008100_0024f60c,00008100:0024f60c,24681,'05,Spandau,Spandau,Spielplatz,Lindenufer II,Unknown,,,182.0,gewidmet,5100316.0,Carl-Schurz-Straße,182.0,"Lindenufer II,Carl-Schurz-Straße, Berlin, Germany",52.5353992,13.2054154
00008100_0011dfab,00008100:0011dfab,41590,'05,Spandau,Spandau,Spielplatz,Bullengrabengrünzug I-Elsflether Weg (KS),Unknown,,,3032.0,gewidmet,5200629.0,Borkumer Straße,3032.0,"Bullengrabengrünzug I-Elsflether Weg (KS),Borkumer Straße, Berlin, Germany",,
00008100_0011e008,00008100:0011e008,00031,'05,Spandau,Spandau,Spielplatz,Koeltzepark (KKS),westl Kurstr.,1991.0,,128.0,gewidmet,5100314.0,Kurstraße,128.0,"Koeltzepark (KKS),Kurstraße, Berlin, Germany",,
00008100_0011dfc0,00008100:0011dfc0,40132,'05,Spandau,Spandau,Spielplatz,Falkenhagener Tor (KS)-Barrierefrei,zw Hohenzollernring-Askanierring,,2011.0,6145.0,gewidmet,5100315.0,Ackerstraße,6145.0,"Falkenhagener Tor (KS)-Barrierefrei,Ackerstraße, Berlin, Germany",,
00008100_000a3291,00008100:000a3291,00907,'04,Charlottenburg-Wilmersdorf,Grunewald,Spielplatz,Friedenthalpark - Spielplatz,Spielplatz Halenseepark,,2003.0,1066.0,gewidmet,4400726.0,Bismarckallee,996.0,"Friedenthalpark - Spielplatz,Bismarckallee, Berlin, Germany",,
00008100_000a3348,00008100:000a3348,00964,'04,Charlottenburg-Wilmersdorf,Charlottenburg,Spielplatz,Spreebogen - Heisenbergstr. 15 - Spielplatz,Spielplatz Heisenbergstr.,,,2041.0,gewidmet,4300620.0,Spreestadt,1870.0,"Spreebogen - Heisenbergstr. 15 - Spielplatz,Spreestadt, Berlin, Germany",,
00008100_0016d088,00008100:0016d088,77846,'03,Pankow,Prenzlauer Berg,Spielplatz,Hausburgpark - Spielplatz 2,Otto-Ostrowski-Str. ggü. 23,2005.0,,510.0,gewidmet,3601453.0,Alter Schlachthof,510.0,"Hausburgpark - Spielplatz 2,Alter Schlachthof, Berlin, Germany",,
00008100_0011dfad,00008100:0011dfad,40401,'05,Spandau,Wilhelmstadt,Spielplatz,Südpark (KS)-Parkbrücke,zw Graetschelsteig und Parkbrücke,,2019.0,1835.0,gewidmet,5200633.0,Graetschelsteig,1796.0,"Südpark (KS)-Parkbrücke,Graetschelsteig, Berlin, Germany",,
00008100_0011dfa8,00008100:0011dfa8,40351,'05,Spandau,Wilhelmstadt,Spielplatz,"Földerichplatz (KS) ""Ritterburg""",Unknown,,,1249.0,gewidmet,5200630.0,Wilhelmstadt West,1249.0,"Földerichplatz (KS) ""Ritterburg"",Wilhelmstadt West, Berlin, Germany",,
00008100_000a31c9,00008100:000a31c9,00485,'04,Charlottenburg-Wilmersdorf,Charlottenburg,Spielplatz,Sömmeringstr. 001 - Spielplatz,Murmeltier-Spielplatz Österreichpark,,,1170.0,gewidmet,4300518.0,Kaiserin-Augusta-Allee,1169.88,"Sömmeringstr. 001 - Spielplatz,Kaiserin-Augusta-Allee, Berlin, Germany",,
00008100_000a31aa,00008100:000a31aa,00482,'04,Charlottenburg-Wilmersdorf,Charlottenburg,Spielplatz,Mierendorffplatz - Spielplatz,Unknown,,,908.0,gewidmet,4300517.0,Tegeler Weg,907.98,"Mierendorffplatz - Spielplatz,Tegeler Weg, Berlin, Germany",,
00008100_000a31b5,00008100:000a31b5,00546,'04,Charlottenburg-Wilmersdorf,Charlottenburg,Spielplatz,Sömmeringanlage - Bonhoefferufer - Ballspielplatz,Ballspielplatz Bonhoefferufer,,,539.0,gewidmet,4300518.0,Kaiserin-Augusta-Allee,539.0,"Sömmeringanlage - Bonhoefferufer - Ballspielplatz,Kaiserin-Augusta-Allee, Berlin, Germany",,
00008100_000a325a,00008100:000a325a,00898,'04,Charlottenburg-Wilmersdorf,Schmargendorf,Spielplatz,Messelpark - Spielplatz 2,Spielplatz Messelpark 2 (Süd),,,1515.0,gewidmet,4400831.0,Messelpark,1047.0,"Messelpark - Spielplatz 2,Messelpark, Berlin, Germany",,
