kindergarten_id,district_id,name,address,postal_code,phone_number,email,website,coordinates,latitude,longitude,neighborhood,district,operator,capacity,source,created_at,updated_at
1840,,Horthaus Gallwitzallee,Unknown,0,,,,,,,Unknown,,Grundschule am Königsgraben,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1841,11,Kita Kleckerbande,"Bruno-Möhring-Straße 7, 12277 Berlin",12277,,,,,,,Unknown,Tempelhof-Schöneberg,Unknown,137,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1842,10,Kita Lichterfelder Strolche,"Scheelestraße 145, 12209 Berlin",12209,,,,,,,Unknown,Steglitz-Zehlendorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1843,,Ev. Tagesstätte Lindenhof,Unknown,0,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1844,10,Kindergarten Schatzinsel,"Schillerstraße 24, 12207 Berlin",12207,,,,,,,Unknown,Steglitz-Zehlendorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1845,,Kita Kibiluga,Unknown,0,,,,,,,Unknown,,Orte für Kinder,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1846,,Kita Rheingaustraße,Unknown,0,,,,,,,Unknown,,Pestalozzi-Fröbel-Haus,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1847,,Kita Zwergenwinkel,Unknown,0,,,,,,,Unknown,,AWO Kreisverband Spandau e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1848,,Kita Stegerwaldstraße,Unknown,0,,,,,,,Unknown,,Nachbarschaftsheim Schöneberg,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1849,,Die Kita in Paul-Gerhardt,"Im Spektefeld 26, 13589 Berlin",13589,,,,,,,Unknown,,Evangelische Paul-Gerhardt-Kirchengemeinde in Berlin-Spandau,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1850,,Kita Gl18,Unknown,0,,,,,,,Unknown,,Kleiner Fratz GmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1851,,Kita Querbeet,Unknown,0,,,,,,,Unknown,,DRK-Kreisverband Berlin-Nordost e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1852,,Kita Finchleystraße,"Finchleystraße 6, 12305 Berlin",12305,,,,,,,Unknown,,INA.KINDER.GARTEN,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1853,,Kita Markgrafen,Unknown,0,,,,,,,Unknown,,Mittelhof e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1854,,Horthaus,Unknown,0,,,,,,,Unknown,,Grundschule am Kollwitzplatz,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1855,,Kita Pusteblume,Sebastianstraße 23,0,,,,,,,Unknown,,Gemeinnützige Gesellschaft für Familien- und Jugendhilfe mbH,86,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1856,,Kita Villa Murkelmeier,Sebastianstraße 22,0,,,,,,,Unknown,,Gemeinnützige Gesellschaft für Familien- und Jugendhilfe mbH,90,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1857,,Kita Waldspielhaus,"Adlergestell 592, 12527 Berlin",12527,,,,,,,Unknown,,Pfefferwerk gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1858,,Evangelische Kita Regenbogenfisch,Scharnweberstraße 61,0,,,,,,,Unknown,,Evangelischer Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1859,,Humanistische Kindertagesstätte Hopsekäse,Unknown,0,,,,,,,Unknown,,Humanistischer Verband Deutschlands,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1860,,Kita Wuhlehopser,Unknown,0,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1861,12,Fröbel-Kindergarten Heureka,"Martin-Hoffmann-Straße 12, 12435 Berlin",12435,,,,,,,Unknown,Treptow-Köpenick,FRÖBEL Bildung und Erziehung gGmbH,76,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1862,,Kita Rathauspromenade,Unknown,0,,,,,,,Unknown,,Kindertagesstätten Nordwest,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1863,,Kita Wiesenstraße,Unknown,0,,,,,,,Unknown,,Orte für Kinder,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1864,,Humanistische Kindertagesstätte Rappelkiste,Unknown,0,,,,,,,Unknown,,Humanistischer Verband Deutschlands,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1865,,Kita Waldräuber,Unknown,0,,,,,,,Unknown,,Euro-Schulen gemeinnützige Gesellschaft für berufliche Bildung und Beschäftigung mbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1866,09,Kita Wichernwiese,"Wichernstraße 57, 13587 Berlin",13587,,,,,,,Unknown,Spandau,Kindertagesstätten Nordwest,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1867,11,Kita am Lassenpark,"Hauptstraße 43, 10827 Berlin",10827,,,,,,,Unknown,Tempelhof-Schöneberg,Kindertagesstätten Berlin Süd-West,60,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1868,,Kita Erlebniswelt,Unknown,0,,,,,,,Unknown,,Kindergärten NordOst,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1869,,Kita der Evangelischen Hoffnungskirche Neu-Tegel,Unknown,0,,,,,,,Unknown,,Evangelische Kirchengemeinde Tegel-Borsigwalde,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1870,,Humanistische Kindertagesstätte Gartenstadtfrösche,Unknown,0,,,,,,,Unknown,,Humanistischer Verband Deutschlands,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1871,08,KiTa Ententeich e.V.,"Königsbacher Zeile 49, 13465 Berlin",13465,,,,,,,Unknown,Reinickendorf,Unknown,16,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1872,,Kindergarten Pücklerstraße 12,Unknown,0,,,,,,,Unknown,,Kindergärten City,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1873,,Kita Trauminsel,"Schmidstraße 2, 10179 Berlin",10179,,,,,,,Unknown,,Forum Soziale Dienste GmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1874,,Kita Dresdener Straße 14,Unknown,0,,,,,,,Unknown,,Kotti e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1875,,Kindertagesstätte Entdeckerland,Unknown,0,,,,,,,Unknown,,bik e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1876,,Kita Magdalenen,Unknown,0,,,,,,,Unknown,,Kirchenkreis Neukölln,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1877,,Kita Pfeffermäuse,Unknown,0,,,,,,,Unknown,,Pfefferwerk gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1878,,Kita Faros,Unknown,0,,,,,,,Unknown,,Diakonisches Werk Berlin Stadtmitte e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1879,,Kita an der Wuhlheide,Unknown,0,,,,,,,Unknown,,Kindertagesstätten SüdOst,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1880,,Kita Du und ich,"Kanner Straße 12, 12055 Berlin",12055,,,,,,,Unknown,,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1881,,Kita Märcheninsel,Unknown,0,,,,,,,Unknown,,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1882,10,Kindertagesstätte,"Luzerner Straße 10-12, 12205 Berlin",12205,,,,,,,Unknown,Steglitz-Zehlendorf,Evangelische Johann-Sebastian-Bach-Kirchengemeinde,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1883,,Kita Kinderwald,Unknown,0,,,,,,,Unknown,,AWO Kreisverband Berlin-Mitte e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1884,,Kindertagesstätte Villa Kunterbunt,Unknown,0,,,,,,,Unknown,,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1885,,Kindergarten Am Glockenturm,Unknown,0,,,,,,,Unknown,,Evangelische Paul-Gerhardt-Kirchengemeinde Lichtenberg,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1886,,Kindergarten Matrjoschka,Unknown,0,,,,,,,Unknown,,Mitra bilinguale Kindergärten gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1887,,Waldorfkindergarten Prenzlauer Berg,"Choriner Straße 25, 10435 Berlin",10435,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1888,,Kita Hausburgviertel,"Agnes-Wabnitz-Straße 9, 10249 Berlin",10249,,,,,,,Unknown,,Bürgerhaus BüHa gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1889,,Kita Klax,Unknown,0,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1890,01,Kita Grünes Dreieck,"Angerburger Allee 56, 14055 Berlin",14055,,,,,,,Unknown,Charlottenburg-Wilmersdorf,Evangelische Friedensgemeine Charlottenburg,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1891,,Kita des Pestalozzi-Fröbel-Hauses,Unknown,0,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1892,,Kita Pusteblume,Unknown,0,,,,,,,Unknown,,FiPP e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1893,07,Kita Sonnenmäuse,"Conrad-Blenkle-Straße 46, 10407 Berlin",10407,,,,,,,Unknown,Pankow,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1894,,Evangelische Kita Galiläa Krippenfiliale,Liebigstraße 41A,0,,,,,,,Unknown,,Evangelischer Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord KdöR,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1895,,Kinderbetreuung Lützelsteiner Weg e.V.,Unknown,0,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1896,,Kita Fredersdorfer Straße 6,"Fredersdorfer Straße 6, 10243 Berlin",10243,,,,,,,Unknown,,Kindergärten City,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1897,,Freie Scholle,Unknown,0,,,,,,,Unknown,,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1898,,Kita Sonnenkinder,Unknown,0,,,,,,,Unknown,,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1899,12,Kita Weltenbummler,"Lindenstraße 5-7, 12555 Berlin",12555,,,,,,,Unknown,Treptow-Köpenick,Berliner Institut für Kleinkindpädagogik - bik e.V.,85,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1900,,Montessori Integrationskita Miteinander,Unknown,0,,,,,,,Unknown,,Kindergärten NordOst,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1901,,Kita Hedwigstraße,"Hedwigstraße 13, 12159 Berlin",12159,,,,,,,Unknown,,Nachbarschaftsheim Schöneberg e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1902,,Kita Sponholzstraße,Unknown,0,,,,,,,Unknown,,Nachbarschaftsheim Schöneberg e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1903,,Humanistische Kindertagesstätte Friedenauer Strolche,Unknown,0,,,,,,,Unknown,,Humanistischer Verband Berlin-Brandenburg,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1904,11,Kita Vorarlberger Damm,"Vorarlberger Damm 17, 12157 Berlin",12157,,,,,,,Unknown,Tempelhof-Schöneberg,Internationaler Bund,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1905,,Rübezahl-Außengelände,Unknown,0,,,,,,,Unknown,,Elterninitiativkindertagesstätte Rübezahl e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1906,,Haus 2,Unknown,0,,,,,,,Unknown,,KUBIBE.Berlin gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1907,,Kita Regenbogen,Unknown,0,,,,,,,Unknown,,Kindertagesstätten Berlin Süd-West,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1908,,Kath. Kindergarten St. Martin,Unknown,0,,,,,,,Unknown,,Pfarrgemeinde St. Martin,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1909,08,Kita Alt-Reinickendorf e.V.,"Schillerring 13, 13407 Berlin",13407,,,,,,,Unknown,Reinickendorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1910,04,Kita Kummerower Ring,"Kummerower Ring 30, 12619 Berlin",12619,,,,,,,Unknown,Marzahn-Hellersdorf,Kindergärten NordOst,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1911,01,Kindertagesstätte Kuno-Fischer-Straße,"Kuno-Fischer-Straße 4, 14057 Berlin",14057,,,,,,,Unknown,Charlottenburg-Wilmersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1912,,Kita Schlossparkzwerge,Unknown,0,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1913,03,KITA „Kinderhaus“ Berlin-Hohenschönhausen,"Dierhagener Straße 1-3, 13051 Berlin",13051,,,,,,,Unknown,Lichtenberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1914,04,Kita Notenhopser,"Murtzaner Ring 70 - 72, 12681 Berlin",12681,,,,,,,Unknown,Marzahn-Hellersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1915,04,"Kita ""Zauberwiese""","Bütower Straße 8, 12623 Berlin",12623,,,,,,,Unknown,Marzahn-Hellersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1916,12,Kita am Flugplatz Johannisthal,"Straße am Flugplatz 38, 12487 Berlin",12487,,,,,,,Unknown,Treptow-Köpenick,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1917,12,Kita Adlerküken,"Adlergestell 107, 12439 Berlin",12439,,,,,,,Unknown,Treptow-Köpenick,Euro-Schulen Berlin,160,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1918,,Kindertagesstätte Komşu,Unknown,0,,,,,,,Unknown,,Komşu e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1919,,Kita Fiorino,"Prinzenallee 45C, 13359 Berlin",13359,,,,,,,Unknown,,FamilienZitadelle gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1920,,Girasoles-Sonnenblumen,Unknown,0,,,,,,,Unknown,,Girasoles-Sonnenblumen e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1921,07,Integrationskindertagesstätte Karow Kidz,"Gatterweg 17, 13125 Berlin",13125,,,,,,,Unknown,Pankow,Cooperative Mensch eG,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1922,12,Kita Villa Mäusebau,"Ostendorfstraße 34, 12557 Berlin",12557,,,,,,,Unknown,Treptow-Köpenick,Märkische Kita und Schule gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1923,,Kita Treptower Straße,Unknown,0,,,,,,,Unknown,,tandem BTL gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1924,06,Buckower Spatzen Bewegungskindergarten,"Buckower Damm 192, 12349 Berlin",12349,,,,,,,Unknown,Neukölln,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1925,10,John F. Kennedy Friendship Center,"Teltower Damm 101, 14167 Berlin",14167,,,,,,,Unknown,Steglitz-Zehlendorf,JFK Friendship Center e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1926,,Kindergarten Gottschedstraße,"Gottschedstraße 27/28, 13357 Berlin",13357,,,,,,,Unknown,,Kinder in Bewegung gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1927,01,Kita Goethestraße,"Goethestraße 12, 10623 Berlin",10623,,,,,,,Unknown,Charlottenburg-Wilmersdorf,Kindertagesstätten Nordwest,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1928,,Haus der Kinder,Unknown,0,,,,,,,Unknown,,FiPP e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1929,,Kita Gryphiussstraße 34,"Gryphiusstraße 34, 10245 Berlin",10245,,,,,,,Unknown,,Kindergärten City,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1930,,Charlottes Spatzenkinder,"Charlottenburger Straße 7, 13086 Berlin",13086,,,,,,,Unknown,,Jugend- und Sozialwerk,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1931,,Kita der Ev. Kirchengem. Hoffnung,Unknown,0,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1932,07,KitaEins,"Hermann-Hesse-Straße 45-47, 13156 Berlin",13156,,,,,,,Unknown,Pankow,Pankower Früchtchen gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1933,,Kita Lankwitzer Maltinis,Unknown,0,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1934,,Kita Urbanstraße 62,Unknown,0,,,,,,,Unknown,,Kindergärten City,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1935,,Kita GlückGlück,Unknown,0,,,,,,,Unknown,,KUBIBE.Berlin gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1936,04,Kita Entdeckerzwerge,"Heinrich-Grüber-Straße 12A, 12621 Berlin",12621,,,,,,,Unknown,Marzahn-Hellersdorf,Wuhlewanderer gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1937,,Kita St. Marien,Unknown,0,,,,,,,Unknown,,"Katholische Kirchengemeinde Maria, Hilfe der Christen",Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1938,,Kita Arche Noah,Unknown,0,,,,,,,Unknown,,Evangelische Kirchengemeinde zu Staaken,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1939,03,Kita Wartenberger Straße,"Wartenberger Straße 145, 13053 Berlin",13053,,,,,,,Unknown,Lichtenberg,Kindergärten NordOst,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1940,07,BOOT-Kita Uhlandzwerge,"Uhlandstraße 33 - 35, 13158 Berlin",13158,,,,,,,Unknown,Pankow,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1941,05,Kita Kinderwelt,"An der Kolonnade 3-5, 10117 Berlin",10117,,,,,,,Unknown,Mitte,Forum Soziale Dienste,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1942,,Harnackstraße 11,Unknown,0,,,,,,,Unknown,,Kindergärten NordOst,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1943,10,Kita St. Otto,"Heimat 69, 14165 Berlin",14165,,,,,,,Unknown,Steglitz-Zehlendorf,Katholische Kirchengemeinde Herz Jesu Zehlendorf,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1944,02,Stadtteil-Kita Blücherstraße,"Blücherstraße 25, 10961 Berlin",10961,,,,,,,Unknown,Friedrichshain-Kreuzberg,Juwo – Kita gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1945,04,Kita KiKu Kinderland,"Dirschauer Straße 7, 12623 Berlin",12623,,,,,,,Unknown,Marzahn-Hellersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1946,,Kinderladen Die kleinen Kivis,Unknown,0,,,,,,,Unknown,,Forum NaturFreundeJugend Berlin e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1947,03,Kita kieke mal,"Neubrandenburger Straße 47, 13059 Berlin",13059,,,,,,,Unknown,Lichtenberg,Independent Living Kindertagesstätten für Berlin gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1948,,Kita Märkolino,"Senftenberger Ring 96, 13435 Berlin",13435,,,,,,,Unknown,,Kindertagesstätten Nordwest,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1949,10,Kiddies Family II,"Clayallee 169, 14195 Berlin",14195,,,,,,,Unknown,Steglitz-Zehlendorf,Campus für Generationen gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1950,05,Kita Lüneburger Straße,"Lüneburger Straße 14, 10557 Berlin",10557,,,,,,,Unknown,Mitte,INA.KINDER.GARTEN gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1951,07,Kita Zipfelmütze,"Görschstraße 15, 13187 Berlin",13187,,,,,,,Unknown,Pankow,GFAJ e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1952,03,Kita Wunderkinder,"Paul-Zobel-Straße 9, 10367 Berlin",10367,,,,,,,Unknown,Lichtenberg,blu:boks Kinder- und Jugendbildung gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1953,04,"Kita ""Rabennest"" / Kita ""Jahresuhr""","Rabensteiner Straße 20-21, 12689 Berlin",12689,,,,,,,Unknown,Marzahn-Hellersdorf,Jugendwerk Aufbau Ost JAO gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1954,09,Humanistische Kindertagesstätte Rex-Waite-Straße,"Rex-Waite-Straße 94, 14089 Berlin",14089,,,,,,,Unknown,Spandau,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1955,08,Kita Eichborndamm,"Eichborndamm 272, 13437 Berlin",13437,,,,,,,Unknown,Reinickendorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1956,,Outlaw Kinder- und Jugendhilfe,Unknown,0,,,,,,,Unknown,,Outlaw,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1957,06,KITA Rüsselbande,"Drusenheimer Weg 43, 12349 Berlin",12349,,,,,,,Unknown,Neukölln,Unknown,100,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1958,06,Evangelische Kindertagesstätte MOMO,"Neudecker Weg 33, 12355 Berlin",12355,,,,,,,Unknown,Neukölln,Evangelischer Kirchenkreis Neukölln,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1959,05,Kindergarten Stettiner Straße,"Stettiner Straße 21-23, 13357 Berlin",13357,,,,,,,Unknown,Mitte,Kindergärten City,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1960,11,Pretty World,"Friedenstraße 3-4, 12107 Berlin",12107,,,,,,,Unknown,Tempelhof-Schöneberg,Pretty World gGmbH,120,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1961,11,Wilde Tiger,"Bessemerstraße 86-88, 12103 Berlin",12103,,,,,,,Unknown,Tempelhof-Schöneberg,EKT Wilde Tiger e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1962,,Kita Dorfkirche Britz,Unknown,0,,,,,,,Unknown,,Verband Evangelischer Kindertageseinrichtungen Süd,80,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1963,04,Kita Jahreskreis,"Ingolstädter Straße 28, 12621 Berlin",12621,,,,,,,Unknown,Marzahn-Hellersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1964,07,Kita der Basisgemeinde,"Dunckerstraße 14, 10437 Berlin",10437,,,,,,,Unknown,Pankow,Kita der Basisgemeinde Prenzlauer Berg e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1965,,Evangelische Kita Hephatha,Unknown,0,,,,,,,Unknown,,Evangelischer Kirchenkreis Neukölln,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1966,,Humanistische Kindertagesstätte Möckernstraße,Unknown,0,,,,,,,Unknown,,Humanistischer Verband Deutschlands,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1967,,Kita Freiherr-vom-Stein-Straße,"Freiherr-vom-Stein-Straße 13, 10825 Berlin",10825,,,,,,,Unknown,,Nachbarschaftsheim Schöneberg,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1968,,Kita Am Park,"Freiherr-vom-Stein-Straße 15, 10825 Berlin",10825,,,,,,,Unknown,,Nachbarschaftsheim Schöneberg,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1969,10,Kinderladen Papalagi,"Berlinickestraße 13, 12165 Berlin",12165,,,,,,,Unknown,Steglitz-Zehlendorf,Integrationskinderladen Papalagi e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1970,05,Kita Lützowstraße,"Lützowstraße 61a, 10785 Berlin",10785,,,,,,,Unknown,Mitte,INA.KINDER.GARTEN gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1971,03,Kita Zwergtaucher,"Gehrenseestraße 99, 13053 Berlin",13053,,,,,,,Unknown,Lichtenberg,twsd in BB gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1972,,Kita Bambini Oase,"Hans-Otto-Straße 40 a/b, 10407 Berlin",10407,,,,,,,Unknown,,MAHALE gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1973,,Stolper Kinderhaus,Unknown,0,,,,,,,Unknown,,Stolper Kinderhaus e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1974,07,"Kindergarten Sonne, Mond und Sterne","Lindenberger Weg 57, 13125 Berlin",13125,,,,,,,Unknown,Pankow,Fröbel Bildung und Erziehung gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1975,06,Hort der Karlsgarten-Grundschule,"Fontanestraße 8, 12049 Berlin",12049,,,,,,,Unknown,Neukölln,Karlsgarten-Grundschule,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1976,08,Kindergarten Schlitzer Straße,"Schlitzer Straße 97, 13435 Berlin",13435,,,,,,,Unknown,Reinickendorf,Kinder in Bewegung gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1977,,Kita Wunderblume,"Leubnitzer Weg 2, 13593 Berlin",13593,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1978,12,Kita Peene-Kapitäne,"Peenestraße 36, 12524 Berlin",12524,,,,,,,Unknown,Treptow-Köpenick,Trägerwerk Soziale Dienste in Berlin und Brandenburg gGmbH,209,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
