id,name,address,postal_code,district,latitude,longitude,operator,capacity,source,created_at,updated_at,neighborhood
1819,Kita Kiesteich-Surfer,"Am Kiesteich 40, 13589 Berlin",13589,Falkenhagener Feld,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1820,Kindergarten Augustastrolche,"Augustastraße 36, 12203 Berlin",12203,Nan,,,FRÖBEL Bildung und Erziehung,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1821,Kita Manteuffelstraße,"Manteuffelstraße 11-12, 12203 Berlin",12203,Nan,,,Kindertagesstätten Berlin Süd-West,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1822,Kita Wundertüte,Unknown,00000,Nan,,,Arbeiterwohlfahrt Kreisverband Spandau e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1823,Kita Oranienstraße,Unknown,00000,Nan,,,Pfefferwerk gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1824,Kita Mörchinger Straße,Unknown,00000,Nan,,,Kindertagesstätten Berlin Süd-West,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1825,Kita Springmäuse,Unknown,00000,Nan,,,urban-consult gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1826,Kita Kastanie,Unknown,00000,Nan,,,KuBiS gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1827,Kita Wilhelmstraße 14A,"Wilhelmstraße 14A, 10963 Berlin",10963,Kreuzberg,,,Kindergärten City,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1828,Kita Wirbelwind,Unknown,00000,Nan,,,Pfefferwerk Stadtkultur gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1829,Kindertagesstätte Sonnenstrahl,Unknown,00000,Nan,,,Evangelische Kirchengemeinde Berlin-Niederschöneweide,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1830,Kita Reichenberger Straße 156a,Unknown,00000,Nan,,,VAK e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1831,Kita Römerweg,Unknown,00000,Nan,,,Kindergärten NordOst,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1832,Kita Neu-Westend 47,Unknown,00000,Nan,,,Evangelischer Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-West,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1833,Vom guten Hirten,"Tennstedter Straße 2f, 12249 Berlin",12249,Marienfelde,,,Unknown,135.0,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1834,"Kitaverbund ""Regenbogen""","Manetstraße 23, 13053 Berlin",13053,Nan,,,urban-consult - gemeinnützige Gesellschaft für kommunale Beratung mbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1835,"Kitaverbund ""Regenbogen""","Waldowstraße 40, 13053 Berlin",13053,Nan,,,urban-consult - gemeinnützige Gesellschaft für kommunale Beratung mbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1836,Villa Heimat,"Thaerstraße 31, 10249 Berlin",10249,Prenzlauer Berg,,,be smart academy gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1837,Kita Filia in der Baseler Straße,"Baseler Straße 161, 12205 Berlin",12205,Nan,,,Diakonisches Werk Steglitz und Teltow-Zehlendorf,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1838,Kita Johannes,"Baseler Straße 67, 12205 Berlin",12205,Lichterfelde,,,Evangelische Johannes-Kirchengemeinde Lichterfelde,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1839,Villa Musica,"Kaulbachstraße 50, 12247 Berlin",12247,Lankwitz,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1840,Horthaus Gallwitzallee,Unknown,00000,Nan,,,Grundschule am Königsgraben,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1841,Kita Kleckerbande,"Bruno-Möhring-Straße 7, 12277 Berlin",12277,Marienfelde,,,Unknown,137.0,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1842,Kita Lichterfelder Strolche,"Scheelestraße 145, 12209 Berlin",12209,Lichterfelde,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1843,Ev. Tagesstätte Lindenhof,Unknown,00000,Nan,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1844,Kindergarten Schatzinsel,"Schillerstraße 24, 12207 Berlin",12207,Lichterfelde,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1845,Kita Kibiluga,Unknown,00000,Nan,,,Orte für Kinder,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1846,Kita Rheingaustraße,Unknown,00000,Nan,,,Pestalozzi-Fröbel-Haus,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1847,Kita Zwergenwinkel,Unknown,00000,Nan,,,AWO Kreisverband Spandau e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1848,Kita Stegerwaldstraße,Unknown,00000,Nan,,,Nachbarschaftsheim Schöneberg,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1849,Die Kita in Paul-Gerhardt,"Im Spektefeld 26, 13589 Berlin",13589,Nan,,,Evangelische Paul-Gerhardt-Kirchengemeinde in Berlin-Spandau,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1850,Kita Gl18,Unknown,00000,Nan,,,Kleiner Fratz GmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1851,Kita Querbeet,Unknown,00000,Nan,,,DRK-Kreisverband Berlin-Nordost e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1852,Kita Finchleystraße,"Finchleystraße 6, 12305 Berlin",12305,Nan,,,INA.KINDER.GARTEN,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1853,Kita Markgrafen,Unknown,00000,Nan,,,Mittelhof e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1854,Horthaus,Unknown,00000,Nan,,,Grundschule am Kollwitzplatz,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1855,Kita Pusteblume,Sebastianstraße 23,00000,Nan,,,Gemeinnützige Gesellschaft für Familien- und Jugendhilfe mbH,86.0,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1856,Kita Villa Murkelmeier,Sebastianstraße 22,00000,Nan,,,Gemeinnützige Gesellschaft für Familien- und Jugendhilfe mbH,90.0,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1857,Kita Waldspielhaus,"Adlergestell 592, 12527 Berlin",12527,Nan,,,Pfefferwerk gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1858,Evangelische Kita Regenbogenfisch,Scharnweberstraße 61,00000,Nan,,,Evangelischer Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1859,Humanistische Kindertagesstätte Hopsekäse,Unknown,00000,Nan,,,Humanistischer Verband Deutschlands,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1860,Kita Wuhlehopser,Unknown,00000,Nan,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1861,Fröbel-Kindergarten Heureka,"Martin-Hoffmann-Straße 12, 12435 Berlin",12435,Alt-Treptow,,,FRÖBEL Bildung und Erziehung gGmbH,76.0,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1862,Kita Rathauspromenade,Unknown,00000,Nan,,,Kindertagesstätten Nordwest,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1863,Kita Wiesenstraße,Unknown,00000,Nan,,,Orte für Kinder,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1864,Humanistische Kindertagesstätte Rappelkiste,Unknown,00000,Nan,,,Humanistischer Verband Deutschlands,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1865,Kita Waldräuber,Unknown,00000,Nan,,,Euro-Schulen gemeinnützige Gesellschaft für berufliche Bildung und Beschäftigung mbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1866,Kita Wichernwiese,"Wichernstraße 57, 13587 Berlin",13587,Hakenfelde,,,Kindertagesstätten Nordwest,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1867,Kita am Lassenpark,"Hauptstraße 43, 10827 Berlin",10827,Schöneberg,,,Kindertagesstätten Berlin Süd-West,60.0,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1868,Kita Erlebniswelt,Unknown,00000,Nan,,,Kindergärten NordOst,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1869,Kita der Evangelischen Hoffnungskirche Neu-Tegel,Unknown,00000,Nan,,,Evangelische Kirchengemeinde Tegel-Borsigwalde,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1870,Humanistische Kindertagesstätte Gartenstadtfrösche,Unknown,00000,Nan,,,Humanistischer Verband Deutschlands,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1871,KiTa Ententeich e.V.,"Königsbacher Zeile 49, 13465 Berlin",13465,Frohnau,,,Unknown,16.0,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1872,Kindergarten Pücklerstraße 12,Unknown,00000,Nan,,,Kindergärten City,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1873,Kita Trauminsel,"Schmidstraße 2, 10179 Berlin",10179,Nan,,,Forum Soziale Dienste GmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1874,Kita Dresdener Straße 14,Unknown,00000,Nan,,,Kotti e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1875,Kindertagesstätte Entdeckerland,Unknown,00000,Nan,,,bik e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1876,Kita Magdalenen,Unknown,00000,Nan,,,Kirchenkreis Neukölln,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1877,Kita Pfeffermäuse,Unknown,00000,Nan,,,Pfefferwerk gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1878,Kita Faros,Unknown,00000,Nan,,,Diakonisches Werk Berlin Stadtmitte e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1879,Kita an der Wuhlheide,Unknown,00000,Nan,,,Kindertagesstätten SüdOst,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1880,Kita Du und ich,"Kanner Straße 12, 12055 Berlin",12055,Nan,,,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1881,Kita Märcheninsel,Unknown,00000,Nan,,,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1882,Kindertagesstätte,"Luzerner Straße 10-12, 12205 Berlin",12205,Lichterfelde,,,Evangelische Johann-Sebastian-Bach-Kirchengemeinde,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1883,Kita Kinderwald,Unknown,00000,Nan,,,AWO Kreisverband Berlin-Mitte e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1884,Kindertagesstätte Villa Kunterbunt,Unknown,00000,Nan,,,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1885,Kindergarten Am Glockenturm,Unknown,00000,Nan,,,Evangelische Paul-Gerhardt-Kirchengemeinde Lichtenberg,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1886,Kindergarten Matrjoschka,Unknown,00000,Nan,,,Mitra bilinguale Kindergärten gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1887,Waldorfkindergarten Prenzlauer Berg,"Choriner Straße 25, 10435 Berlin",10435,Nan,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1888,Kita Hausburgviertel,"Agnes-Wabnitz-Straße 9, 10249 Berlin",10249,Nan,,,Bürgerhaus BüHa gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1889,Kita Klax,Unknown,00000,Nan,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1890,Kita Grünes Dreieck,"Angerburger Allee 56, 14055 Berlin",14055,Westend,,,Evangelische Friedensgemeine Charlottenburg,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1891,Kita des Pestalozzi-Fröbel-Hauses,Unknown,00000,Nan,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1892,Kita Pusteblume,Unknown,00000,Nan,,,FiPP e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1893,Kita Sonnenmäuse,"Conrad-Blenkle-Straße 46, 10407 Berlin",10407,Prenzlauer Berg,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1894,Evangelische Kita Galiläa Krippenfiliale,Liebigstraße 41A,00000,Nan,,,Evangelischer Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord KdöR,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1895,Kinderbetreuung Lützelsteiner Weg e.V.,Unknown,00000,Nan,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1896,Kita Fredersdorfer Straße 6,"Fredersdorfer Straße 6, 10243 Berlin",10243,Nan,,,Kindergärten City,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1897,Freie Scholle,Unknown,00000,Nan,,,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1898,Kita Sonnenkinder,Unknown,00000,Nan,,,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1899,Kita Weltenbummler,"Lindenstraße 5-7, 12555 Berlin",12555,Köpenick,,,Berliner Institut für Kleinkindpädagogik - bik e.V.,85.0,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1900,Montessori Integrationskita Miteinander,Unknown,00000,Nan,,,Kindergärten NordOst,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1901,Kita Hedwigstraße,"Hedwigstraße 13, 12159 Berlin",12159,Nan,,,Nachbarschaftsheim Schöneberg e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1902,Kita Sponholzstraße,Unknown,00000,Nan,,,Nachbarschaftsheim Schöneberg e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1903,Humanistische Kindertagesstätte Friedenauer Strolche,Unknown,00000,Nan,,,Humanistischer Verband Berlin-Brandenburg,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1904,Kita Vorarlberger Damm,"Vorarlberger Damm 17, 12157 Berlin",12157,Schöneberg,,,Internationaler Bund,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1905,Rübezahl-Außengelände,Unknown,00000,Nan,,,Elterninitiativkindertagesstätte Rübezahl e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1906,Haus 2,Unknown,00000,Nan,,,KUBIBE.Berlin gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1907,Kita Regenbogen,Unknown,00000,Nan,,,Kindertagesstätten Berlin Süd-West,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1908,Kath. Kindergarten St. Martin,Unknown,00000,Nan,,,Pfarrgemeinde St. Martin,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1909,Kita Alt-Reinickendorf e.V.,"Schillerring 13, 13407 Berlin",13407,Reinickendorf,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1910,Kita Kummerower Ring,"Kummerower Ring 30, 12619 Berlin",12619,Hellersdorf,,,Kindergärten NordOst,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1911,Kindertagesstätte Kuno-Fischer-Straße,"Kuno-Fischer-Straße 4, 14057 Berlin",14057,Charlottenburg,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1912,Kita Schlossparkzwerge,Unknown,00000,Nan,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1913,KITA „Kinderhaus“ Berlin-Hohenschönhausen,"Dierhagener Straße 1-3, 13051 Berlin",13051,Neu-Hohenschönhausen,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1914,Kita Notenhopser,"Murtzaner Ring 70 - 72, 12681 Berlin",12681,Marzahn,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1915,"Kita ""Zauberwiese""","Bütower Straße 8, 12623 Berlin",12623,Mahlsdorf,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1916,Kita am Flugplatz Johannisthal,"Straße am Flugplatz 38, 12487 Berlin",12487,Johannisthal,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1917,Kita Adlerküken,"Adlergestell 107, 12439 Berlin",12439,Niederschöneweide,,,Euro-Schulen Berlin,160.0,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1918,Kindertagesstätte Komşu,Unknown,00000,Nan,,,Komşu e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1919,Kita Fiorino,"Prinzenallee 45C, 13359 Berlin",13359,Nan,,,FamilienZitadelle gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1920,Girasoles-Sonnenblumen,Unknown,00000,Nan,,,Girasoles-Sonnenblumen e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1921,Integrationskindertagesstätte Karow Kidz,"Gatterweg 17, 13125 Berlin",13125,Karow,,,Cooperative Mensch eG,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1922,Kita Villa Mäusebau,"Ostendorfstraße 34, 12557 Berlin",12557,Köpenick,,,Märkische Kita und Schule gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1923,Kita Treptower Straße,Unknown,00000,Nan,,,tandem BTL gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1924,Buckower Spatzen Bewegungskindergarten,"Buckower Damm 192, 12349 Berlin",12349,Buckow,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1925,John F. Kennedy Friendship Center,"Teltower Damm 101, 14167 Berlin",14167,Zehlendorf,,,JFK Friendship Center e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1926,Kindergarten Gottschedstraße,"Gottschedstraße 27/28, 13357 Berlin",13357,Nan,,,Kinder in Bewegung gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1927,Kita Goethestraße,"Goethestraße 12, 10623 Berlin",10623,Charlottenburg,,,Kindertagesstätten Nordwest,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1928,Haus der Kinder,Unknown,00000,Nan,,,FiPP e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1929,Kita Gryphiussstraße 34,"Gryphiusstraße 34, 10245 Berlin",10245,Nan,,,Kindergärten City,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1930,Charlottes Spatzenkinder,"Charlottenburger Straße 7, 13086 Berlin",13086,Nan,,,Jugend- und Sozialwerk,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1931,Kita der Ev. Kirchengem. Hoffnung,Unknown,00000,Nan,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1932,KitaEins,"Hermann-Hesse-Straße 45-47, 13156 Berlin",13156,Niederschönhausen,,,Pankower Früchtchen gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1933,Kita Lankwitzer Maltinis,Unknown,00000,Nan,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1934,Kita Urbanstraße 62,Unknown,00000,Nan,,,Kindergärten City,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1935,Kita GlückGlück,Unknown,00000,Nan,,,KUBIBE.Berlin gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1936,Kita Entdeckerzwerge,"Heinrich-Grüber-Straße 12A, 12621 Berlin",12621,Kaulsdorf,,,Wuhlewanderer gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1937,Kita St. Marien,Unknown,00000,Nan,,,"Katholische Kirchengemeinde Maria, Hilfe der Christen",Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1938,Kita Arche Noah,Unknown,00000,Nan,,,Evangelische Kirchengemeinde zu Staaken,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1939,Kita Wartenberger Straße,"Wartenberger Straße 145, 13053 Berlin",13053,Neu-Hohenschönhausen,,,Kindergärten NordOst,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1940,BOOT-Kita Uhlandzwerge,"Uhlandstraße 33 - 35, 13158 Berlin",13158,Wilhelmsruh,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1941,Kita Kinderwelt,"An der Kolonnade 3-5, 10117 Berlin",10117,Mitte,,,Forum Soziale Dienste,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1942,Harnackstraße 11,Unknown,00000,Nan,,,Kindergärten NordOst,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1943,Kita St. Otto,"Heimat 69, 14165 Berlin",14165,Zehlendorf,,,Katholische Kirchengemeinde Herz Jesu Zehlendorf,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1944,Stadtteil-Kita Blücherstraße,"Blücherstraße 25, 10961 Berlin",10961,Kreuzberg,,,Juwo – Kita gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1945,Kita KiKu Kinderland,"Dirschauer Straße 7, 12623 Berlin",12623,Mahlsdorf,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1946,Kinderladen Die kleinen Kivis,Unknown,00000,Nan,,,Forum NaturFreundeJugend Berlin e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1947,Kita kieke mal,"Neubrandenburger Straße 47, 13059 Berlin",13059,Neu-Hohenschönhausen,,,Independent Living Kindertagesstätten für Berlin gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1948,Kita Märkolino,"Senftenberger Ring 96, 13435 Berlin",13435,Nan,,,Kindertagesstätten Nordwest,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1949,Kiddies Family II,"Clayallee 169, 14195 Berlin",14195,Dahlem,,,Campus für Generationen gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1950,Kita Lüneburger Straße,"Lüneburger Straße 14, 10557 Berlin",10557,Moabit,,,INA.KINDER.GARTEN gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1951,Kita Zipfelmütze,"Görschstraße 15, 13187 Berlin",13187,Pankow,,,GFAJ e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1952,Kita Wunderkinder,"Paul-Zobel-Straße 9, 10367 Berlin",10367,Lichtenberg,,,blu:boks Kinder- und Jugendbildung gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1953,"Kita ""Rabennest"" / Kita ""Jahresuhr""","Rabensteiner Straße 20-21, 12689 Berlin",12689,Marzahn,,,Jugendwerk Aufbau Ost JAO gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1954,Humanistische Kindertagesstätte Rex-Waite-Straße,"Rex-Waite-Straße 94, 14089 Berlin",14089,Kladow,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1955,Kita Eichborndamm,"Eichborndamm 272, 13437 Berlin",13437,Wittenau,,,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1956,Outlaw Kinder- und Jugendhilfe,Unknown,00000,Nan,,,Outlaw,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1957,KITA Rüsselbande,"Drusenheimer Weg 43, 12349 Berlin",12349,Buckow,,,Unknown,100.0,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
1958,Evangelische Kindertagesstätte MOMO,"Neudecker Weg 33, 12355 Berlin",12355,Rudow,,,Evangelischer Kirchenkreis Neukölln,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Unknown
