kindergarten_id,district_id,name,address,postal_code,latitude,longitude,neighborhood,district,operator,capacity,source,created_at,updated_at
2202,,Kindergarten Planufer 81,"Planufer 81, 10967 Berlin",10967,,,,,Kindergärten City,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2203,,Kinderladen Nido,"Jungstraße 15-17, 10247 Berlin",10247,,,,,Integrative Kinderbetreuung Nido e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2204,,Kita Schmidchen,"Schmidstraße 4, 10179 Berlin",10179,,,,,Volkssolidarität Berlin e. V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2205,,Kindergarten Urbanstraße 48K,"Urbanstraße 48k, 10967 Berlin",10967,,,,,Kindergärten City,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2206,,Kindergarten Erich-Weinert-Straße,"Erich-Weinert-Straße 33, 10439 Berlin",10439,,,,,Kindergärten NordOst,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2207,,Kita Kinzigstraße,"Kinzigstraße 18, 10247 Berlin",10247,,,,,oXxymoron gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2208,,Kleingarten-Kindergarten,Unknown,Unknown,,,,,Abendruh e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2209,,Kita Märchenwald,"Uhlenhorster Straße 27, 12555 Berlin",12555,,,,,Kindertagesstätten SüdOst,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2210,,Kita Paster-Behrens-Straße,"Paster-Behrens-Straße 81, 12359 Berlin",12359,,,,,Kindertagesstätten SüdOst,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2211,11005005,Fröbel-Kindergarten Haveluferquartier,"Am Maselakepark 16, 13587 Berlin",13587,,,,Spandau,FRÖBEL Bildung und Erziehung,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2212,,Kita Seesterne,Unknown,Unknown,,,,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2213,,Kindergarten Sonnenkäfer,"Beethovenstraße 29, 12683 Berlin",12683,,,,,Sonnenkäferwelt gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2214,,Kita Marienfelder Käfer,"Marienfelder Allee 212, 12279 Berlin",12279,,,,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2215,,Hort Shanuu,"Mellener Straße 28, 12305 Berlin",12305,,,,,IKT Stadtindianer e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2216,11007007,Kindergarten Muna,"Homburgstraße 17, 12309 Berlin",12309,,,,Tempelhof-Schöneberg,IKT Stadtindianer e.V.,21,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2217,,Hort Nansenstraße 10,Unknown,Unknown,,,,,Jugendwohnen im Kiez - Jugendhilfe gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2218,11007007,Kita Feuerwache,"Alt-Lichtenrade 97, 12309 Berlin",12309,,,,Tempelhof-Schöneberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2219,,Kita Lünette,"Lünette 20, 13599 Berlin",13599,,,,,Kindertagesstätten Nordwest,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2220,,Kindergarten Achillesstraße,"Achillesstraße 68, 13125 Berlin",13125,,,,,Kindergärten NordOst,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2221,,Kindergarten Rasselbande,"Nachodstraße 19, 10779 Berlin",10779,,,,,Kindergarten Rasselbande gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2222,,Kindergarten Tigerenten,"Schönhauser Allee 165, 10435 Berlin",10435,,,,,Kindergärten NordOst,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2223,,Kita Tabaluga,"Olga-Tschechowa-Straße 15, 13599 Berlin",13599,,,,,Kindertagesstätten Nordwest,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2224,,Kindergarten Lehrter Straße 40,"Lehrter Straße 40, 10557 Berlin",10557,,,,,Kindergärten City,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2225,,Kita Kleine Auguststraße,"Kleine Auguststraße 11/12, 10119 Berlin",10119,,,,,Kindergärten City,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2226,,Kita Grüntaler Straße,"Grüntaler Straße 34, 13359 Berlin",13359,,,,,INA.KINDER.GARTEN,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2227,,Kita Ruheplatzstraße,"Ruheplatzstraße 13, 13347 Berlin",13347,,,,,Kindergärten City,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2228,,Immanuel-Kita,"Im Spektefeld 44, 13589 Berlin",13589,,,,,Christburg Campus gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2229,,Kita Württembergallee,"Württembergallee 17, 14052 Berlin",14052,,,,,Kindertagesstätten Nordwest,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2230,,Kita Märchenland,"Paul-Junius-Straße 64A, 10367 Berlin",10367,,,,,RBO - Inmitten gemeinnützige GmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2231,,Kiga Muse,"Gasteiner Straße 14, 10717 Berlin",10717,,,,,Kindergarten für musische u. sprachliche Erziehung e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2232,,Kita Dietzgen-Strolche,"Dietzgenstraße 66a, 13156 Berlin",13156,,,,,SONA – Soziale Nachbarschaft für betreutes Wohnen gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2233,,Kita Staakenbär,"Räcknitzer Steig 6, 13593 Berlin",13593,,,,,Jugend- und Sozialwerk,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2234,,Kindergarten Hansa-Ufer,"Hansa-Ufer 3, 10555 Berlin",10555,,,,,Kindergärten City,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2235,,BOOT-Kita Augsburg,"Augsburger Straße 12, 10789 Berlin",10789,,,,,Gemeinnützige BOOT GmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
2236,,Kita Kalinka,"Senftenberger Ring 34, 13435 Berlin",13435,,,,,Bildung für eine intelligente Zukunft gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
