bsn,school_name,school_type_de,ownership_en,school_category_de,district,neighborhood,postal_code,street,street_number,website,school_year,school_category_en,total_students,students_f,students_m,teachers_total,teachers_f,teachers_m,startchancen_flag,lon,lat,schoolinductionzone_id,district_id
04P42,Private Kant-Schule - Berlin International School,Integrierte Sekundarschule,Private,Privatschule,Charlottenburg-Wilmersdorf,Schmargendorf,14195,Lentzeallee,8,http://www.berlin-international-school.de,2024/25,Private School,,,,,,,False,13.293,52.47,174,04
04P45,Jewish International School - Masorti-Grundschule,Grundschule,Private,Privatschule,Charlottenburg-Wilmersdorf,Charlottenburg,10629,Roscherstraße,6,http://www.masorti.de,2024/25,Private School,,,,,,,False,13.302,52.501,151,04
04P46,Hasenschule (Grundschule),Grundschule,Private,Privatschule,Charlottenburg-Wilmersdorf,Wilmersdorf,10707,Lietzenburger Straße,107,http://www.hasenschule.de,2024/25,Private School,,,,,,,False,13.317,52.499,106,04
04P47,Privates Europa-Gymnasium Berlin,Gymnasium,Private,Privatschule,Charlottenburg-Wilmersdorf,Charlottenburg,10585,Haubachstraße,8,https://www.europa-gymnasium.eu,2024/25,Private School,,,,,,,False,13.306,52.516,165,04
04S02,Arno-Fuchs-Schule,"Förderschwerp. ""Geistige Entwicklung""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Charlottenburg-Wilmersdorf,Charlottenburg,10585,Richard-Wagner-Straße,30,https://www.arno-fuchs-schule.de,2024/25,Special Needs School,124,50,74,27,23,4,False,13.307,52.515,165,04
04S04,Reinfelder-Schule,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Charlottenburg-Wilmersdorf,Westend,14055,Maikäferpfad,30,http://www.reinfelder-schule.de,2024/25,Special Needs School,408,167,241,58,52,6,False,13.264,52.497,266,04
04S05,Ernst-Adolf-Eschke-Schule für Gehörlose,Förderschwerp. einschl. beruflichem Teil,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Charlottenburg-Wilmersdorf,Westend,14055,Waldschulallee,29,https://eschke-schule.de,2024/25,Special Needs School,120,59,61,40,31,9,False,13.266,52.499,266,04
04S06,Finkenkrug-Schule,"Förderschwerp. ""Geistige Entwicklung""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Charlottenburg-Wilmersdorf,Wilmersdorf,10713,Mannheimer Straße,21,http://finkenkrug-berlin.de,2024/25,Special Needs School,133,38,95,25,19,6,False,13.316,52.484,128,04
04S07,Comenius-Schule,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Charlottenburg-Wilmersdorf,Wilmersdorf,10713,Gieselerstraße,4,http://www.schule-comenius.de,2024/25,Special Needs School,591,225,366,102,85,17,False,13.318,52.489,143,04
04Y01,Schiller-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Charlottenburg,10625,Schillerstraße,125,http://www.sgym.de,2024/25,Academic Secondary School,1005,552,453,89,59,30,False,13.322,52.511,97,04
04Y02,Wald-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Westend,14055,Waldschulallee,95,http://www.waldgymnasium.de,2024/25,Academic Secondary School,734,328,406,68,38,30,False,13.256,52.503,266,04
04Y03,Sophie-Charlotte-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Charlottenburg,10629,Sybelstraße,2,http://www.scgberlin.de,2024/25,Academic Secondary School,730,416,314,61,37,24,False,13.312,52.502,151,04
04Y04,Gottfried-Keller-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Charlottenburg,10589,Olbersstraße,38,http://www.gks-berlin.de,2024/25,Academic Secondary School,858,347,511,81,52,29,False,13.302,52.529,158,04
04Y05,Herder-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Westend,14052,Westendallee,45,https://www.herder-gymnasium.eu,2024/25,Academic Secondary School,900,301,599,72,39,33,False,13.258,52.511,196,04
04Y06,Heinz-Berggruen-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Westend,14052,Bayernallee,4,http://hbgym.de,2024/25,Academic Secondary School,874,565,309,74,45,29,False,13.267,52.511,196,04
04Y07,Friedrich-Ebert-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Wilmersdorf,10713,Blissestraße,22,https://feoberlin.de,2024/25,Academic Secondary School,791,446,345,64,35,29,False,13.319,52.484,128,04
04Y08,Hildegard-Wegscheider-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Grunewald,14193,Lassenstraße,16,https://www.wegscheider-gymnasium.de,2024/25,Academic Secondary School,619,258,361,47,31,16,False,13.276,52.485,263,04
04Y09,Walther-Rathenau-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Grunewald,14193,Herbertstraße,2,https://www.wrs-berlin.de,2024/25,Academic Secondary School,555,246,309,49,26,23,False,13.281,52.491,263,04
04Y10,Marie-Curie-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Wilmersdorf,10715,Weimarische Straße,21,http://www.mcg-berlin.de,2024/25,Academic Secondary School,717,335,382,64,37,27,False,13.325,52.48,128,04
04Y11,Goethe-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Wilmersdorf,10717,Gasteiner Straße,23,https://goethe-gymnasium.berlin,2024/25,Academic Secondary School,836,420,416,61,30,31,False,13.322,52.487,143,04
05A03,VHS Spandau - Harri-Reinert,Volkshochschule,Public,Andere Schule,Spandau,Spandau,13597,Carl-Schurz-Straße,59,https://www.berlin.de/vhs/volkshochschulen/spandau/kurse/grundbildung-schulabschluesse,2024/25,Other School,,,,,,,False,13.205,52.539,295,05
05B01,"OSZ TIEM (Technische Informatik, Industrieelektronik und EnergieManagement)",Oberstufenzentrum,Public,Berufsschule,Spandau,Haselhorst,13599,Goldbeckweg,8,https://www.osztiem.de,2024/25,Vocational School,1910,114,1796,82,22,60,True,13.23,52.544,298,05
05B02,Knobelsdorff-Schule (OSZ Bautechnik I),Oberstufenzentrum,Public,Berufsschule,Spandau,Haselhorst,13599,Nonnendammallee,140,https://www.knobelsdorff-schule.de,2024/25,Vocational School,1843,131,1712,133,38,95,False,13.243,52.539,269,05
05G01,Ernst-Ludwig-Heim-Grundschule,Grundschule,Public,Grundschule,Spandau,Spandau,13597,Grunewaldstraße,8,https://www.elhg.de,2024/25,Primary School,450,200,250,49,40,9,True,13.207,52.53,295,05
05G02,Grundschule am Eichenwald,Grundschule,Public,Grundschule,Spandau,Hakenfelde,13587,Gaismannshofer Weg,2,https://www.eichenwald-grundschule.de,2024/25,Primary School,447,224,223,38,28,10,False,13.199,52.558,351,05
05G07,Lynar-Grundschule,Grundschule,Public,Grundschule,Spandau,Spandau,13585,Lutherstraße,19,http://www.lynar-grundschule.de,2024/25,Primary School,518,251,267,58,46,12,True,13.207,52.548,315,05
05G11,Robert-Reinick-Grundschule,Grundschule,Public,Grundschule,Spandau,Siemensstadt,13629,Jungfernheideweg,33,https://www.robert-reinick-grundschule.de,2024/25,Primary School,548,259,289,41,29,12,True,13.273,52.541,232,05
05G13,Bernd-Ryke-Grundschule,Grundschule,Public,Grundschule,Spandau,Haselhorst,13599,Daumstraße,12,http://www.bernd-ryke-gs.de,2024/25,Primary School,639,310,329,59,30,29,False,13.233,52.545,269,05
05G20,Carl-Schurz-Grundschule,Grundschule,Public,Grundschule,Spandau,Hakenfelde,13587,Hakenfelder Straße,32,https://carl-schurz-grundschule.de,2024/25,Primary School,483,225,258,45,36,9,False,13.199,52.567,368,05
05G27,Peter-Härtling-Grundschule,Grundschule,Public,Grundschule,Spandau,Spandau,13585,Falkenseer Damm,22,http://www.peter-haertling-gs.de,2024/25,Primary School,629,298,331,56,53,3,True,13.198,52.544,336,05
05G28,Grundschule an der Pulvermühle,Grundschule,Public,Grundschule,Spandau,Haselhorst,13599,Grützmacherweg,7,http://www.gs-pulvermuehle.de,2024/25,Primary School,677,348,329,50,39,11,True,13.227,52.544,298,05
05G30,Birken-Grundschule,Grundschule,Public,Grundschule,Spandau,Spandau,13585,Hügelschanze,8,http://inklusiver-campus-spandau.de,2024/25,Primary School,525,256,269,59,46,13,True,13.197,52.549,343,05
05G31,Havel-Grundschule,Grundschule,Public,Grundschule,Spandau,Hakenfelde,13587,Goltzstraße,25,https://www.havel-grundschule.de,2024/25,Primary School,518,269,249,55,42,13,True,13.215,52.564,323,05
05G32,32. Schule (Grundschule),Grundschule,Public,Grundschule,Spandau,Spandau,13585,Fehrbelliner Tor,2,,2024/25,Primary School,37,17,20,3,3,,False,13.2,52.554,330,05
05K04,Heinrich-Böll-Oberschule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Spandau,Hakenfelde,13587,Am Forstacker,9,https://boell-schule.de,2024/25,Integrated Secondary School,1009,471,538,97,54,43,False,13.198,52.564,368,05
05K06,Wolfgang-Borchert-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Spandau,Spandau,13585,Blumenstraße,13,http://borchertschule-spandau.de,2024/25,Integrated Secondary School,861,389,472,88,46,42,True,13.197,52.546,336,05
05K07,Schule an der Jungfernheide (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Spandau,Siemensstadt,13629,Lenther Steig,1,http://www.schule-an-der-jungfernheide.de,2024/25,Integrated Secondary School,450,206,244,55,41,14,False,13.267,52.538,232,05
05P02,Katholische Schule Bernhard Lichtenberg (Grundschule),Grundschule,Private,Privatschule,Spandau,Spandau,13585,Hohenzollernring,159,http://www.ksbl.de,2024/25,Private School,,,,,,,False,13.193,52.543,341,05
05P03,Evangelische Schule Spandau im Johannesstift,Integrierte Sekundarschule,Private,Privatschule,Spandau,Hakenfelde,13587,Schönwalder Allee,26,https://www.ev-schule-spandau.de,2024/25,Private School,,,,,,,False,13.192,52.568,368,05
05P04,August-Hermann-Francke-Schule,"Förderschwerp. ""Geistige Entwicklung""",Private,Privatschule,Spandau,Hakenfelde,13587,Schönwalder Allee,26,http://www.johannesstift-diakonie.de/teilhabe-paedagogik/august-hermann-francke-schule/,2024/25,Private School,,,,,,,False,13.192,52.568,368,05
05P06,Werner-von-Siemens-Werkberufsschule der Siemens AG,Berufsschule,Private,Privatschule,Spandau,Siemensstadt,13629,Nonnendammallee,104,https://www.ausbildung.siemens.com,2024/25,Private School,,,,,,,False,13.261,52.537,232,05
05P10,Soziale Fachschulen Johannesstift Diakonie gGmbH,Kombinierte berufliche Schule,Private,Privatschule,Spandau,Hakenfelde,13587,Schönwalder Allee,26,https://www.johannesstift-diakonie.de/karriere-bildung/soziale-fachschulen,2024/25,Private School,,,,,,,False,13.192,52.568,368,05
05S01,Schule am Grüngürtel,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Spandau,Spandau,13585,Askanierring,42,http://schule-am-gruenguertel.de,2024/25,Special Needs School,136,44,92,20,13,7,False,13.194,52.549,343,05
05Y01,Freiherr-vom-Stein-Gymnasium,Gymnasium,Public,Gymnasium,Spandau,Spandau,13597,Galenstraße,40,http://www.steingymnasium.de,2024/25,Academic Secondary School,942,439,503,89,60,29,False,13.2,52.541,336,05
05Y02,Kant-Gymnasium,Gymnasium,Public,Gymnasium,Spandau,Spandau,13585,Bismarckstraße,54,http://www.Kant-gymnasium-berlin.de,2024/25,Academic Secondary School,833,505,328,71,45,26,False,13.201,52.543,336,05
05Y04,Carl-Friedrich-von-Siemens-Gymnasium,Gymnasium,Public,Gymnasium,Spandau,Siemensstadt,13629,Jungfernheideweg,79,http://www.cfvsiemens.de,2024/25,Academic Secondary School,790,379,411,65,38,27,False,13.271,52.546,232,05
05Y05,Lily-Braun-Gymnasium,Gymnasium,Public,Gymnasium,Spandau,Spandau,13597,Münsingerstraße,2,http://www.lily-braun-gymnasium.de,2024/25,Academic Secondary School,696,444,252,57,34,23,False,13.199,52.538,336,05
06A05,VHS Steglitz-Zehlendorf - Victor-Gollancz,Volkshochschule,Public,Andere Schule,Steglitz-Zehlendorf,Lichterfelde,12207,Goethestraße,9,https://www.zbw-berlin.de,2024/25,Other School,,,,,,,False,13.316,52.429,236,06
06B01,Peter-Lenné-Schule (OSZ Natur und Umwelt),Oberstufenzentrum,Public,Berufsschule,Steglitz-Zehlendorf,Zehlendorf,14163,Hartmannsweilerweg,29,https://www.peter-lenne-schule.de,2024/25,Vocational School,1276,556,720,70,35,35,True,13.249,52.442,300,06
06B02,Louise-Schroeder-Schule (OSZ Bürowirtschaft und Verwaltung),Oberstufenzentrum,Public,Berufsschule,Steglitz-Zehlendorf,Lichterfelde,12207,Lippstädter Straße,9,https://www.osz-louise-schroeder.de,2024/25,Vocational School,2256,1353,903,115,64,51,False,13.304,52.412,275,06
06B03,OSZ Bürowirtschaft 1,Oberstufenzentrum,Public,Berufsschule,Steglitz-Zehlendorf,Lichterfelde,12207,Ostpreußendamm,40,https://osz-buerowirtschaft.de,2024/25,Vocational School,1246,635,611,77,48,29,True,13.317,52.43,236,06
06B04,Wilhelm-Ostwald-Schule (OSZ Gestaltung),Oberstufenzentrum,Public,Berufsschule,Steglitz-Zehlendorf,Steglitz,12169,Immenweg,6,https://www.wilhelm-ostwald-schule.de,2024/25,Vocational School,1207,504,703,73,35,38,False,13.346,52.452,149,06
06G01,Nord-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Zehlendorf,14163,Potsdamer Straße,7,http://www.nordgrundschule.de,2024/25,Primary School,388,177,211,28,27,1,False,13.257,52.436,294,06
06G02,Süd-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Zehlendorf,14165,Claszeile,56,http://www.süd-grundschule-berlin.de,2024/25,Primary School,370,183,187,26,23,3,False,13.258,52.419,331,06
06G03,Johannes-Tews-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Nikolassee,14129,Wasgenstraße,50,http://www.johannes-tews-grundschule.de,2024/25,Primary School,421,192,229,29,23,6,False,13.213,52.432,346,06
06G04,Erich-Kästner-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Dahlem,14195,Bachstelzenweg,2,http://www.erich-kaestner-grundschule-berlin.de,2024/25,Primary School,434,207,227,30,26,4,False,13.283,52.458,215,06
06G06,Mühlenau-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Dahlem,14195,Molsheimer Straße,7,http://www.muehlenau.de,2024/25,Primary School,626,282,344,53,49,4,False,13.276,52.443,260,06
06G07,Zinnowwald-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Zehlendorf,14163,Wilskistraße,78,https://zinnowwaldschule.de,2024/25,Primary School,486,235,251,37,28,9,False,13.247,52.445,300,06
06G08,Schweizerhof-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Zehlendorf,14167,Leo-Baeck-Straße,28,http://www.schweizerhof-grundschule.de,2024/25,Primary School,421,217,204,31,28,3,False,13.265,52.422,307,06
06G10,Grundschule am Buschgraben,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Zehlendorf,14165,Ludwigsfelder Straße,43,http://www.grundschuleambuschgraben.de,2024/25,Primary School,253,129,124,24,20,4,False,13.244,52.422,328,06
06G12,Quentin-Blake-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Dahlem,14195,Hüttenweg,40,https://qbgs.de,2024/25,Primary School,445,192,253,34,25,9,False,13.27,52.454,254,06
06G14,Sachsenwald-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Steglitz,12157,Sachsenwaldstraße,20,http://www.sachsenwald-grundschule.de,2024/25,Primary School,440,237,203,34,27,7,False,13.336,52.462,142,06
06G15,Dunant-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Steglitz,12163,Gritznerstraße,19,http://www.dunant-grundschule.de,2024/25,Primary School,574,275,299,41,39,2,False,13.318,52.465,164,06
06G16,Rothenburg-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Steglitz,12165,Rothenburgstraße,16,https://www.rothenburg-grundschule.de,2024/25,Primary School,281,144,137,24,23,1,False,13.314,52.455,191,06
06G17,Grundschule am Insulaner,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Steglitz,12169,Hanstedter Weg,11,http://www.grundschuleaminsulaner.de,2024/25,Primary School,446,212,234,36,27,9,False,13.35,52.452,149,06
06G18,Athene-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lichterfelde,12205,Curtiusstraße,37,http://www.athene-grundschule.de,2024/25,Primary School,478,239,239,39,33,6,False,13.291,52.441,229,06
06G20,Alt-Lankwitzer Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lankwitz,12247,Schulstraße,17,http://www.alt-lankwitzer-grundschule.de,2024/25,Primary School,484,220,264,34,31,3,False,13.352,52.437,184,06
06G21,Paul-Schneider-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lankwitz,12249,Seydlitzstraße,30,http://www.paul-schneider-grundschule.de,2024/25,Primary School,533,264,269,36,28,8,False,13.34,52.431,201,06
06G22,Giesensdorfer Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lichterfelde,12207,Ostpreußendamm,63,http://www.giesensdorfer-grundschule.de,2024/25,Primary School,370,170,200,30,28,2,False,13.311,52.422,275,06
06G23,Kronach-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lichterfelde,12203,Moltkestraße,24,http://www.kronach-grundschule.de,2024/25,Primary School,449,217,232,31,26,5,False,13.313,52.442,207,06
06G24,Grundschule unter den Kastanien,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lichterfelde,12209,Kastanienstraße,6,http://www.grundschule-unter-den-kastanien.de,2024/25,Primary School,474,243,231,34,30,4,False,13.325,52.426,236,06
06G25,Clemens-Brentano-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lichterfelde,12205,Kommandantenstraße,83,http://www.c-brentano-grundschule.de,2024/25,Primary School,485,253,232,35,31,4,False,13.293,52.434,262,06
06G26,Käthe-Kruse-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lichterfelde,12203,Tietzenweg,108,http://www.kaethe-kruse-grundschule.de,2024/25,Primary School,412,209,203,32,29,3,False,13.31,52.438,226,06
06G27,Grundschule am Königsgraben,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lankwitz,12249,Gallwitzallee,136,http://www.grundschule-am-koenigsgraben.de,2024/25,Primary School,628,305,323,45,40,5,False,13.347,52.423,224,06
06G28,Ludwig-Bechstein-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lankwitz,12249,Halbauer Weg,25,https://www.ludwig-bechstein-grundschule.net,2024/25,Primary School,261,124,137,25,19,6,False,13.362,52.433,200,06
06G29,Grundschule am Karpfenteich,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lichterfelde,12209,Hildburghauser Straße,135,http://www.grundschule-am-karpfenteich.de,2024/25,Primary School,474,252,222,33,29,4,False,13.333,52.417,250,06
06G30,Mercator-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lichterfelde,12207,Mercatorweg,8,http://www.mercator-gs.de,2024/25,Primary School,323,161,162,28,23,5,False,13.317,52.412,285,06
06G31,Grundschule an der Bäke,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lichterfelde,12203,Haydnstraße,15,http://www.baeke.net,2024/25,Primary School,440,214,226,37,33,4,False,13.319,52.448,185,06
06G32,Grundschule am Stadtpark Steglitz,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Steglitz,12167,Karl-Stieler-Straße,10,http://www.grundschule-am-stadtpark-steglitz.de,2024/25,Primary School,523,255,268,38,32,6,False,13.343,52.449,173,06
06G33,Friedrich-Drake-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lichterfelde,12205,Drakestraße,80,http://www.friedrich-drake-grundschule.de,2024/25,Primary School,317,148,169,25,23,2,False,13.308,52.432,255,06
06G34,Grundschule in der Plantagenstraße,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Steglitz,12169,Plantagenstraße,8,https://www.grundschuleplantagenstrasse.de,2024/25,Primary School,280,129,151,19,16,3,False,13.331,52.455,162,06
06K01,John-F.-Kennedy-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Steglitz-Zehlendorf,Zehlendorf,14167,Teltower Damm,87,https://jfks.de,2024/25,Integrated Secondary School,1463,705,758,159,99,60,False,13.262,52.426,307,06
